"상세영업상태코드","사업장명","시군구명","동리명","설립년도","폐업년도","영업기간"
1,"파리바게뜨(양천구청점)","양천구","신정동",2014,0,8
1,"굿베이커리","서대문구","홍제동",2017,0,5
1,"굿베이커리","서대문구","북아현동",2017,0,5
1,"파랑베이커리","서대문구","남가좌동",2014,0,8
1,"한나식빵 응암점","은평구","응암동",2017,0,5
1,"밀파네(응암점)","은평구","응암동",2017,0,5
1,"주재근베이커리 홍제","서대문구","홍제동",1973,0,49
1,"이화당","서대문구","대신동",1979,0,43
1,"파리바게뜨(길음동부점)","성북구","길음동",2009,0,13
1,"폴스카페","은평구","증산동",2015,0,7
1,"꽃담은라이스케이크","은평구","대조동",2016,0,6
1,"파리바게트","양천구","신월동",2002,0,20
1,"식빵전문점 오늘","은평구","신사동",2017,0,5
1,"레브","은평구","진관동",2017,0,5
1,"네네루카","은평구","대조동",2017,0,5
1,"파리바게트홍은점","서대문구","홍은동",2008,0,14
1,"뺑라팡","서대문구","북가좌동",2013,0,9
1,"피터팬","서대문구","연희동",1980,0,42
1,"파리바게뜨홍제인왕점","서대문구","홍제동",2009,0,13
1,"나폴레옹","양천구","목동",2010,0,12
1,"뚜레쥬르 홍제역점","서대문구","홍제동",2011,0,11
1,"그래인스","서대문구","창천동",2010,0,12
1,"파리바게트","영등포구","도림동",2010,0,12
1,"파리바게뜨 당산롯데점","영등포구","영등포동8가",2010,0,12
1,"파리바게뜨(대림현대점)","영등포구","대림동",2010,0,12
1,"카터알맘","송파구","잠실동",2016,0,6
1,"뚜레쥬르","송파구","문정동",2016,0,6
1,"서커스래빗","송파구","신천동",2016,0,6
1,"파리바게뜨 사러가","영등포구","신길동",2005,0,17
1,"(주)SPC삼립베이커리팩토리빅마켓영등포점","영등포구","영등포동8가",2005,0,17
1,"베이커리(BAKERY)신정2점","양천구","신정동",2009,0,13
1,"한스케","양천구","목동",2003,0,19
1,"파리바게뜨 신월5동점","양천구","신월동",2005,0,17
1,"퍼스트브레드","서대문구","북가좌동",2016,0,6
1,"파리바게트","양천구","목동",2004,0,18
1,"파리바게뜨","양천구","목동",2004,0,18
1,"(주)신세계푸드 이베이커리 신월점","양천구","신월동",1999,0,23
1,"파리바게뜨(신정네거리역점)","양천구","신정동",1999,0,23
1,"스위티브레드","양천구","신정동",2009,0,13
1,"파리바게뜨여의도점","영등포구","여의도동",1999,0,23
1,"아띠베이커리","양천구","신정동",2018,0,4
1,"파리바게뜨","서대문구","홍제동",2011,0,11
1,"그래인스쿠키","양천구","목동",2009,0,13
1,"좋은아침","양천구","신정동",2013,0,9
1,"뚜레쥬르남부법원점","양천구","신정동",2009,0,13
1,"빵장수단팥빵","영등포구","여의도동",2016,0,6
1,"롤링핀KBS변관점","영등포구","여의도동",2016,0,6
1,"(주)파블로코리아","영등포구","영등포동4가",2016,0,6
1,"신목파리바게뜨","양천구","목동",2006,0,16
1,"파리바게뜨오목교역점","양천구","목동",2006,0,16
1,"파리바게뜨 서대문구청점","서대문구","홍은동",2010,0,12
1,"봉's 브레드","양천구","목동",2018,0,4
1,"언니의 식빵가게 목동점","양천구","신정동",2018,0,4
1,"베라앤","양천구","목동",2018,0,4
1,"피터팬제과점","서대문구","연희동",2011,0,11
1,"유성용베이커리","영등포구","당산동3가",1983,0,39
1,"파리바게뜨대림역점","영등포구","대림동",1984,0,38
1,"파리바게뜨여의도2호점","영등포구","여의도동",1985,0,37
1,"해피데이","양천구","목동",2010,0,12
1,"파리바게뜨신풍역점","영등포구","신길동",2016,0,6
1,"뚜레쥬르서서울공원점","양천구","신월동",2011,0,11
1,"파리크라상 목동점","양천구","목동",2011,0,11
1,"입허전","영등포구","문래동2가",2012,0,10
1,"해피데이","영등포구","영등포동6가",2012,0,10
1,"파리바게트파리공원점","양천구","목동",2002,0,20
1,"엘리제이","양천구","신정동",2014,0,8
1,"파리바게트(신정갈산점)","양천구","신정동",2008,0,14
1,"파리바게뜨가좌역점","서대문구","남가좌동",2015,0,7
1,"앤티앤스","양천구","목동",2002,0,20
1,"뚜레쥬르양천캐슬(2)점","양천구","신월동",2011,0,11
1,"꿈더하기베이커리","영등포구","신길동",2012,0,10
1,"파리바게뜨 양평비즈타워점","영등포구","양평동2가",2009,0,13
1,"경회루뺄띠에","영등포구","영등포동",2003,0,19
1,"코스트코홀세일베이커리","영등포구","양평동3가",2003,0,19
1,"랑주","양천구","목동",2010,0,12
1,"(주)신세계푸드베이커리목동점","양천구","목동",2010,0,12
1,"엘리스과자점","영등포구","영등포동3가",2006,0,16
1,"베이커리(BAKERY)신정점","양천구","신정동",2009,0,13
1,"파리바게뜨 신정점","양천구","신정동",1994,0,28
1,"웰빙쌀빵","영등포구","당산동6가",2017,0,5
1,"파리바게트한강성심병원","영등포구","영등포동7가",2017,0,5
1,"파리바게뜨","영등포구","당산동5가",2004,0,18
1,"아띠베이커리","양천구","신정동",2015,0,7
1,"페라","서대문구","대현동",2010,0,12
1,"곤트란쉐리에","영등포구","여의도동",2017,0,5
1,"파리바게트도림점","영등포구","도림동",2017,0,5
1,"파리바게트(대림성모점)","영등포구","대림동",2017,0,5
1,"블랑제리가마","영등포구","신길동",2017,0,5
1,"명지춘혜병원제빵실","영등포구","대림동",2015,0,7
1,"길도넛","영등포구","당산동2가",2015,0,7
1,"한처음우리밀빵프티플뢰르","영등포구","도림동",2017,0,5
1,"파리바게뜨KBS여의도점","영등포구","여의도동",2017,0,5
1,"오늘의빵","영등포구","양평동5가",2017,0,5
1,"파리바게뜨신길성애점","영등포구","신길동",2017,0,5
1,"로띠르베이커리","양천구","신월동",1982,0,40
1,"유일한베이커리","서대문구","남가좌동",2016,0,6
1,"레빵뺑","송파구","잠실동",2006,0,16
1,"바켄도르프과자점","송파구","가락동",2006,0,16
1,"코코호도","송파구","송파동",2006,0,16
1,"파리바게뜨 송파역점","송파구","송파동",2006,0,16
1,"파리바게뜨 가락중앙점","송파구","가락동",2006,0,16
1,"아마레띠","송파구","마천동",2007,0,15
1,"파리바게뜨(신정역점)","양천구","신정동",1983,0,39
1,"파리바게뜨","양천구","신정동",2003,0,19
1,"빵이가득한집","양천구","목동",2009,0,13
1,"주)현대그린푸드 베즐리케익 앤 델리","양천구","목동",2009,0,13
1,"파리바게뜨 목동사랑","양천구","목동",2018,0,4
1,"파리바게뜨 신월7동점","양천구","신월동",1987,0,35
1,"(주)지에스리테일 목동7점","양천구","목동",2006,0,16
1,"홍종흔베이커리(송파점)","송파구","가락동",2016,0,6
1,"옐로우 바게트","서대문구","홍제동",2017,0,5
1,"뚜레쥬르 거여역점","송파구","거여동",2007,0,15
1,"베이커리(BAKERY)신정3점","양천구","신정동",2009,0,13
1,"파리베이커리","영등포구","신길동",1992,0,30
1,"브레댄코 북가좌점","서대문구","북가좌동",2013,0,9
1,"베이커리(BAKERY)목동점","양천구","목동",2009,0,13
1,"(주)신세계푸드이베이커리영등포점","영등포구","영등포동4가",2010,0,12
1,"나폴레옹제과점IFC몰점","영등포구","여의도동",2017,0,5
1,"던킨도너츠연세안과병원점","서대문구","신촌동",2015,0,7
1,"오르리단팥빵","양천구","목동",2017,0,5
1,"홈플러스도림점","영등포구","도림동",2013,0,9
1,"브레댄코","영등포구","여의도동",2013,0,9
1,"뚜레쥬르(선유도역점)","영등포구","양평동4가",2009,0,13
1,"(주)신세계푸드이베이커리영등포점","영등포구","영등포동4가",2009,0,13
1,"루소랩GS N타워점","영등포구","양평동1가",2009,0,13
1,"빵빵데이","양천구","신정동",2011,0,11
1,"파리바게뜨 목2점","양천구","목동",2008,0,14
1,"(주)현대그린푸드 베즐리 베이커리","양천구","목동",2002,0,20
1,"사라베이커리","양천구","신정동",2017,0,5
1,"카멜리온","양천구","신정동",2018,0,4
1,"베이커리(BAKERY)","양천구","목동",2006,0,16
1,"브레스트과자점","양천구","목동",1995,0,27
1,"파리바게뜨 신월사거리","양천구","신월동",2004,0,18
1,"목동망개떡(본점)","양천구","신정동",2016,0,6
1,"파리바게트","양천구","신정동",2005,0,17
1,"뚜레쥬르문래역점","영등포구","문래동3가",1988,0,34
1,"파리바게뜨서남병원점","양천구","신정동",2011,0,11
1,"브레드킹","양천구","신정동",2014,0,8
1,"파리바게뜨 목3동점","양천구","목동",2007,0,15
1,"파리바게뜨 영등포대우점","영등포구","영등포동",2003,0,19
1,"카페르엘리스파이","영등포구","여의도동",2017,0,5
1,"브레드컴퍼니쉐프조(BREAD COMPANY CHEF.CHO)","영등포구","당산동3가",2017,0,5
1,"핫브레드당산역점","영등포구","당산동6가",2017,0,5
1,"파리바게트양천푸른점","양천구","신정동",2010,0,12
1,"파스쿠찌 홍제역점","서대문구","홍제동",2010,0,12
1,"샐리의달콤한베이킹","양천구","목동",2016,0,6
1,"파리바게뜨","양천구","신월동",2007,0,15
1,"파리바게뜨 영등포점","영등포구","영등포동3가",2009,0,13
1,"파리바게뜨신길돈보스코","영등포구","신길동",2009,0,13
1,"베이커리여의도점","영등포구","여의도동",2017,0,5
1,"더메나주리","영등포구","영등포동4가",2017,0,5
1,"던킨도너츠 가재울뉴타운점","서대문구","남가좌동",2016,0,6
1,"브레드05(주)","영등포구","신길동",2018,0,4
1,"브래드밀레","영등포구","대림동",2018,0,4
1,"해피비지트","영등포구","당산동1가",2018,0,4
1,"밥아저씨빵(BOB'S BREAD)","영등포구","양평동3가",2018,0,4
1,"언니네","영등포구","당산동1가",2018,0,4
1,"파리바게뜨 중랑역점","중랑구","중화동",2010,0,12
1,"데이앤데이묵동점","중랑구","묵동",2011,0,11
1,"브레드잇(BREADEAT) 서울의료원점","중랑구","신내동",2011,0,11
1,"스타베이커리","중랑구","면목동",2011,0,11
1,"신성묵과자점","중랑구","면목동",1996,0,26
1,"(주)신세계푸드 이베이커리 상봉점","중랑구","망우동",2000,0,22
1,"코코호도 신내점","중랑구","신내동",2016,0,6
1,"식빵구르미","중랑구","상봉동",2016,0,6
1,"골목빵집","중랑구","상봉동",2016,0,6
1,"코스트코홀세일베이커리","중랑구","상봉동",2001,0,21
1,"에센브르 제과점","중랑구","묵동",2003,0,19
1,"밀로베이커리","중랑구","신내동",2003,0,19
1,"신라명과","양천구","신정동",1996,0,26
1,"빵긋한하루","중랑구","망우동",1999,0,23
1,"아몬드","중랑구","신내동",2003,0,19
1,"씨엘","중랑구","신내동",2013,0,9
1,"몽블랑제 상봉점","중랑구","상봉동",2013,0,9
1,"몽블랑제 상봉점","중랑구","상봉동",2013,0,9
1,"몽블랑제 상봉점","중랑구","상봉동",2013,0,9
1,"브레드 원","중랑구","신내동",2014,0,8
1,"동부고려제과","중랑구","망우동",1979,0,43
1,"파리바게뜨상봉역점","중랑구","상봉동",1980,0,42
1,"인디오븐 면목점","중랑구","면목동",2014,0,8
1,"브래드 850 BREAD","중랑구","묵동",2014,0,8
1,"파블로","양천구","목동",2016,0,6
1,"콰이옹스라팡(Croyance Lapin)파리공원점","양천구","목동",2016,0,6
1,"빵굼터 착한빵집","중랑구","면목동",1982,0,40
1,"빵굼터","중랑구","망우동",1982,0,40
1,"파리바게뜨 신내우디안점","중랑구","신내동",2014,0,8
1,"델리셔스","중랑구","중화동",2014,0,8
1,"미스터도넛 면목점","중랑구","면목동",2017,0,5
1,"파리바게뜨(문래역점)","영등포구","문래동3가",2006,0,16
1,"파리바게뜨","중랑구","묵동",1998,0,24
1,"파리바게뜨망우중앙","중랑구","망우동",2010,0,12
1,"엔젤스","중랑구","면목동",2010,0,12
1,"몽블랑제 면목점","중랑구","면목동",2010,0,12
1,"파리바게뜨(신내중앙점)","중랑구","신내동",1999,0,23
1,"해피데이","중랑구","묵동",2013,0,9
1,"(주)신세계푸드 데이앤데이 묵동점","중랑구","묵동",2013,0,9
1,"빵야베이커리","중랑구","중화동",2013,0,9
1,"뚜레쥬르","중랑구","상봉동",2015,0,7
1,"JO2","중랑구","면목동",2016,0,6
1,"팡도리노베이커리","중랑구","망우동",2016,0,6
1,"파리바게뜨선유로점","영등포구","양평동1가",2006,0,16
1,"코코호도여의도중앙점","영등포구","여의도동",2007,0,15
1,"엘리스파이","영등포구","여의도동",2007,0,15
1,"브레드하우스인","중랑구","묵동",1990,0,32
1,"케洋臼肄 프티","중랑구","망우동",1991,0,31
1,"레드팡과자점","양천구","신월동",1997,0,25
1,"마인츠돔 과자점","양천구","목동",2007,0,15
1,"파리바게뜨목동역점","양천구","목동",2007,0,15
1,"파리바게트(망우겸재점)","중랑구","망우동",1989,0,33
1,"임마누엘베이커리","중랑구","망우동",1989,0,33
1,"오네뜨","중랑구","신내동",1995,0,27
1,"파리바게뜨(봉화산역점)","중랑구","신내동",1995,0,27
1,"안스베이커리","영등포구","영등포동",2014,0,8
1,"베이커리오월의종","영등포구","영등포동4가",2014,0,8
1,"크리스피크림 잠실점","송파구","잠실동",2007,0,15
1,"동's 베이커리","중랑구","면목동",2018,0,4
1,"파리바게트 학마을점","양천구","신정동",2010,0,12
1,"몽블랑제 잠실점","송파구","신천동",2007,0,15
1,"파리바게뜨방이1동점","송파구","방이동",2007,0,15
1,"BunBread(번브레드)","영등포구","여의도동",2012,0,10
1,"브레드05","영등포구","여의도동",2000,0,22
1,"뚜레쥬르 여의서로점","영등포구","여의도동",2010,0,12
1,"파리크라상여의도2호점","영등포구","여의도동",2010,0,12
1,"빚은목동파리공원","양천구","목동",2010,0,12
1,"건강한 네모의 하루","양천구","신월동",2015,0,7
1,"나폴레옹과자점","양천구","신정동",2015,0,7
1,"파리바게뜨","영등포구","대림동",2011,0,11
1,"칸베이커리","영등포구","신길동",2011,0,11
1,"한증실업(주)","영등포구","여의도동",2011,0,11
1,"(주)아워홈 카페클라시코 트윈점","영등포구","여의도동",2011,0,11
1,"몽블랑제(P-BIN)","영등포구","문래동3가",2011,0,11
1,"폴앤폴리나","영등포구","여의도동",2011,0,11
1,"뚜레쥬르영등포역","영등포구","영등포동",2011,0,11
1,"코코호도가락점","송파구","가락동",2008,0,14
1,"파리바게뜨 장지역점","송파구","장지동",2008,0,14
